From Bank,Account,To Bank,Account.1,Amount Paid
24216,81BD912B0,217717,80CC1D380,35.52
244080,81BDBAC70,2175,8047B7200,43.46
158832,81BDE5210,21547,80823EB50,38.86
149962,81BDF8AD0,236628,81543C950,25.94
64156,81BE256A0,2860,809E7D470,12.47
128097,81BE27540,3597,816078580,42.64
45261,81BDEAA30,11265,8023B4DE0,30.66
30691,81BE5CD60,214107,809EAABB0,9.63
63152,81BE760A0,16679,80CD12B00,16.7
137383,81BE76280,117301,81B1FDD40,45.4
56239,81BEE2E00,3440,813960E90,3.33
166842,81BF08B70,8106,808806140,18.28
270696,81BF0A1B0,214000,80B7E78A0,11.64
243166,81BF09B40,22124,80220E0A0,6.42
224231,81BF29E00,6809,806122530,42.81
264536,81BF58A80,118699,808D5F460,48.56
142059,81BF90CC0,3653,8016D4FF0,1.18
158466,81BF91250,3653,8016D4FF0,44.56
2860,81BF98570,261535,81A9B64E0,45.84
65259,81BFA0E20,22129,801E26010,40.76
262777,81BFB54A0,22890,8138C57F0,34.73
28102,81BFB5DA0,11495,80268FAA0,17.84
259304,81BFB0100,6314,8196D8A60,42.27
120364,81BFB9CA0,6314,8196D8A60,27.95
21828,81BFC40A0,128110,810DD0880,6.57
160440,81BFD8330,21414,8022DC780,25.24
146606,81BFDBF10,21414,8022DC780,8.51
144315,81BFECAB0,27234,80EA882C0,27.39
159289,81C027760,5033,8063F98A0,44.79
169797,81C037890,146606,81BC8F1B0,9.8
262366,81C039AF0,228849,80EF043C0,11.82
25443,81C0439E0,18903,811579E30,8.19
36176,81C0EF1B0,141248,811AA5490,27.85
64156,80DB75E30,22661,802CA0890,4.9
128019,81C124480,128019,819980A50,25.8
131787,81C12C0D0,22129,800E58B20,45.8
13243,81C11F0A0,228752,80B10F330,20.37
270657,81C164780,20,8185FAFD0,4.77
158006,81C169600,223550,80C33E3D0,29.9
142716,81C16D180,1291,80B7E4BA0,21.26
220015,81C198F20,22547,818D24DA0,24.38
498,800241B80,13354,80145D9E0,5.42
11,80083EF20,114721,80CD96090,5.72
1835,801901B30,1231,80011A760,24.91
13590,801A34310,115481,809C0DCF0,11.09
5436,80228A580,28932,8191C7CB0,20.19
24029,8027E83A0,1231,8003DAC70,17.56
14213,802F71CF0,222439,80CA92DE0,5.07
18076,803153250,2692,80AEB0FA0,2.78
123519,80B8C51D0,232746,816BDB2F0,17.16
241795,812208AA0,23410,81C08F810,11.87
423,813159BA0,16262,803EBAF80,8.33
55436,814575C40,1110,80C772220,27.2
24562,8166851A0,11046,802A3E000,36.22
250127,81AABC400,3533,8014D70C0,14.24
6586,81B677330,11,80054AE90,8.5
210796,8054819A0,146307,81C123760,9.23
18,80458C630,22435,801BFC770,7.09
2,808E690A0,28393,8075C8880,5.77
124592,80EC21920,246662,816D8ACF0,44.57
23,80B5318C0,12204,80555E0C0,31.49
230595,80B560250,1422,803C918B0,7.88
132556,80C1AA020,1638,80276E1D0,37.19
233064,80C42A3B0,5621,813A63770,25.91
138512,80E24C8C0,115128,805EA23C0,32.09
239169,80E760CA0,210472,80C324BE0,7.87
110,80F003AE0,20,800F23830,41.32
43129,8100BCFA0,115481,8173D4C00,22.38
246269,8111D56B0,19589,807AD67A0,28.34
149108,812373200,1422,8003DFF60,7.68
53874,815000370,11483,80AD810D0,9.99
157900,81532CDE0,124049,81837F260,7.71
168420,819113F10,1807,8023F6B50,2.45
268792,819656F20,8488,8096E1B90,22.32
1231,805EFBA41,1231,805EFBA40,0.01
228849,813731801,228849,813731800,0.49
270308,81AF8FF20,18890,81BDEC6A0,26.64
394,800227110,1422,800373DB0,8.61
394,800227110,1422,800373DB0,15.84
11,800205F80,12,800582740,34.82
349,8003708E0,1217,8007B4720,41.51
20,8001505C0,20,800819690,42.96
20,8001505C0,20,800819690,18.3
1,8008D3C50,1639,800A11A60,46.67
394,80035BD20,1394,800D7A050,8.19
394,80035BD20,1394,800D7A050,1.12
394,80035BD20,1394,800D7A050,0.21
12063,800BA6940,12063,800F4C050,15.23
12063,800BA6940,12063,800F4C050,18.21
12063,800BA6940,12063,800F4C050,0.33
2196,800D24FB0,11770,800F55630,32.97
2196,800D24FB0,11770,800F55630,38.72
70,10042B660,11265,801029D70,18.73
70,10042B660,11265,801029D70,21.63
70,10042B660,11265,8010ECC60,47.56
21828,800D99A80,22661,8014C6690,28.89
1110,800BEC820,224,801FE65F0,40.76
20,800760F60,11265,802033370,11.78
20,800760F60,11265,802033370,30.69
70,10042B660,21566,802119A80,16.64
70,10042B660,21566,802119A80,10.78
70,10042B660,21566,802119A80,0.76
20,801621DC0,5571,8024532E0,34.39
20,800B5C080,24950,80259BD30,37.08
531,800B8C480,1,8030F7BB0,9.95
531,800B8C480,1,8030F7BB0,0.36
22031,800C50AF0,25242,8031A5400,17.03
5206,8030A6120,22435,803B72DA0,2.43
5206,8030A6120,22435,803B72DA0,2.3
5206,8030A6120,22435,803B72DA0,6.94
70,10042B660,26453,80438DA00,24.35
70,10042B660,26453,80438DA00,45.41
21393,8008CED80,3718,804CD45C0,18.67
20,800B4ADC0,11968,804DE2600,16.53
2545,8010DF7E0,21393,805237710,6.3
24950,8043C9590,24216,8058E5EF0,14.12
24950,8043C9590,24216,8058E5EF0,22.12
2545,8037FC5D0,14162,8058E84C0,11.52
2545,8037FC5D0,14162,8058E84C0,4.78
2545,803AB0290,113016,805CCAA30,25.36
7058,806061900,15680,806103380,20.34
7058,806061900,15680,806103380,30.18
11314,801D7E9F0,215191,8061225D0,11.2
11314,801D7E9F0,215191,8061225D0,34.4
13474,804CE7230,2860,8061650A0,9.57
70,10042B660,21414,8068CC840,6.8
70,10042B660,21414,8068CC840,26.25
11265,801E062D0,215456,806C9F7A0,3.18
11265,801E062D0,215456,806C9F7A0,8.82
21939,80133AE40,216796,806D6E290,33.4
21939,80133AE40,216796,806D6E290,20.95
531,80075DEE0,10416,806E2ECC0,17.06
349,800C245E0,21828,8074128A0,5.34
349,800C245E0,21828,8074128A0,8.18
349,800C245E0,21828,8074128A0,3.97
11047,8075165D0,6045,807594110,43.97
11495,804D4B590,1231,8075E25C0,19.57
18656,804487CD0,5206,8075F4DC0,16.09
18656,804487CD0,5206,8075F4DC0,14.41
18656,804487CD0,5206,8075F4DC0,1.14
21414,805F30780,21414,807B25960,24.34
21414,805F30780,21414,807B25960,16.77
70,10042B660,27155,807D53680,49.71
11046,800A60380,14133,80804C660,27.94
12,800B751F0,5617,808471DC0,35.44
12,800B751F0,5617,808471DC0,13.11
1217,800442790,222439,808528910,29.98
1217,800442790,222439,808528910,1.23
1439,804A9EE10,2692,808BD2890,17.4
15331,808D2BC90,1277,808F7CB30,27.19
29158,8077B0570,3597,808FF8630,37.09
5572,802AED120,4187,8090FE250,12.21
5572,802AED120,4187,8090FE250,23.2
3653,80559F580,21130,8093448E0,4.33
3653,80559F580,21130,8093448E0,8.55
15875,805DC3DD0,23571,809DC03A0,26.15
15875,805DC3DD0,23571,809DC03A0,12.19
20,800193160,24063,80A014900,24.93
20,800193160,24063,80A014900,15.93
2860,8013CC510,217717,80A3E9C10,6.84
223057,80A48E9C0,215514,80A503DD0,33.2
115481,809622670,216796,80A60F8B0,16.38
214107,807CD0DF0,27967,80B3680B0,8.03
2692,80AA74D40,13395,80B856CA0,40.89
5617,802CBB420,18270,80BC71410,9.14
5617,802CBB420,18270,80BC71410,39.4
24950,808596EA0,13125,80C4F8E50,1.24
11,804504500,23760,80C7732E0,46.15
20,800A57770,128110,80C9A5CB0,48.3
3500,806FF5AB0,226151,80D1B8A70,43.09
22890,807C903A0,16739,80D214290,4.36
12,8047E7BE0,234933,80D71E4F0,26.06
113213,80A622AB0,128110,80D80B480,40.37
114954,80BC72400,21566,80DA2D3A0,38.81
8318,80377B6A0,17256,80DAB5F40,25.52
8318,80377B6A0,17256,80DAB5F40,27.63
225862,80AB06AF0,215107,80DC6F310,47.36
1422,8003A21E0,18326,80E8CA5C0,20.8
1422,8003A21E0,18326,80E8CA5C0,7.08
226851,80BB93150,231948,80E993A00,16.32
226851,80BB93150,231948,80E993A00,19.38
210700,8058E5D00,214527,80F1CF880,24.73
210700,8058E5D00,214527,80F1CF880,3.26
210700,8058E5D00,214527,80F1CF880,5.63
219368,807ECECB0,238219,80F46E010,23.18
3100,807224BB0,115771,80F965220,38.75
1,8031D4920,226659,80FC4D940,10.99
36176,80DA1A850,27234,80FED72E0,42.33
36176,80DA1A850,27234,80FED72E0,23.92
36176,80DA1A850,27234,80FED72E0,0.21
36176,80DA1A850,27234,80FED72E0,0.04
137074,80DCA5EA0,215514,8102B0E10,4.01
137074,80DCA5EA0,215514,8102B0E10,11.03
119927,80E9B6190,31653,8106FFFB0,48.9
110856,80C7D36A0,349,810C2A910,1.21
1422,801524FE0,14595,8114D2F20,5.23
22224,805FA4140,29264,811CEE230,6.36
1,811A120E0,243575,8120D03C0,23.86
215514,8070DDB70,28168,8121BAD90,29.4
11770,804BD1590,126588,81253F210,22.59
11770,804BD1590,126588,81253F210,23.56
212730,80721D860,225862,8125DCA40,32.59
16262,808D447E0,215239,81260C570,39.36
20,800E0A210,3500,8133151E0,41.66
11337,80C5DE480,25281,8133264C0,36.17
11337,80C5DE480,25281,8133264C0,24.72
15783,809A1D5F0,110777,81363BDF0,10.47
15783,809A1D5F0,110777,81363BDF0,25.36
16456,813664040,4790,814952550,7.46
214111,809C8A930,220188,8136EFF50,27.23
214111,809C8A930,220188,8136EFF50,29.02
214111,809C8A930,220188,8136EFF50,14.97
26179,807B117F0,228752,813700350,23.84
122996,80E270960,8318,813EFD9A0,7.5
8106,812C5ACD0,126413,8141B77B0,26.21
8106,812C5ACD0,126413,8141B77B0,20.24
24523,80F98CF90,226660,814222F80,13.6
21393,804C5EC50,30515,814449650,23.7
215239,811F66190,137074,8144D1840,0.6
3718,8120593A0,220822,8146001B0,16.44
22124,80B64B8C0,124126,81470D700,25.64
24317,801DD0A30,219054,814784D40,34.5
217226,80FF1F850,4790,81482CF40,40.07
217226,80FF1F850,4790,81482CF40,49.37
70,10042B660,120364,81496EC20,19.31
3202,8018D7F00,11222,8149C1E40,48.29
218057,8073273C0,13210,8151FE0F0,16.84
24063,80AE4B170,213123,8152FBED0,7.97
24063,80AE4B170,213123,8152FBED0,9.23
22129,807646600,231948,8156B3B70,16.43
22129,807646600,231948,8156B3B70,21.31
22224,802A88F90,236897,815B36F60,45.56
22224,802A88F90,236897,815B36F60,3.56
22224,802A88F90,236897,815B36F60,6.93
1422,80B7F60D0,219705,8164077E0,11.87
1422,80B7F60D0,219705,8164077E0,35.2
134085,80DD40CF0,243494,816B780B0,40.64
134085,80DD40CF0,243494,816B780B0,24.58
3533,803EA3D40,110777,816D97A60,42.06
3533,803EA3D40,110777,816D97A60,20.31
3533,803EA3D40,110777,816D97A60,7.01
3533,803EA3D40,110777,816D97A60,3.09
137074,81061A530,22661,816FC8E90,39.81
137074,81061A530,22661,816FC8E90,1.36
70,10042B660,140626,81708AA00,20.01
118536,8089A17E0,116703,81712FB20,39.12
118536,8089A17E0,116703,81712FB20,9.8
5394,808B43900,14162,817167960,30.46
5394,808B43900,14162,817167960,0.65
31373,813E250A0,49280,81725ADD0,24.32
3100,804226E90,138580,81766C3A0,3.96
3100,804226E90,138580,81766C3A0,4.41
29158,8085D72E0,222559,80577AE60,42.09
11770,805AB5AC0,233345,817963510,34.46
14595,807634130,210700,817DF1D80,1.84
28958,803BC5D20,35798,817DFB310,4.34
28958,803BC5D20,35798,817DFB310,6.5
222433,80898E0B0,153484,818217240,30.41
218072,80AEC3F70,239440,81826DEE0,14.35
12,800594690,136360,8182D1FD0,46.25
12,800594690,136360,8182D1FD0,38.07
12,800594690,136360,8182D1FD0,40.1
231651,80C217F30,48074,80E199A00,44.9
70,10042B660,246656,818B6D7E0,3.21
2692,802D83EF0,262348,818CE3DD0,20.6
27155,80D23D380,234717,8117127B0,47.36
70,10042B660,4790,8192C2A20,47.12
31730,8158065C0,232746,8199FFBC0,20.28
31730,8158065C0,232746,8199FFBC0,18.33
5855,8036D99A0,34117,819A84560,10.8
5855,8036D99A0,34117,819A84560,3.51
136580,8199B0880,11222,819F1FBB0,23.55
531,8020A9AE0,231651,81A189B70,43.87
531,8020A9AE0,231651,81A189B70,9.14
531,8020A9AE0,231651,81A189B70,5.49
16456,80303A680,264122,81A6C95B0,24.01
16456,80303A680,264122,81A6C95B0,5.88
11701,8009B3500,3202,81A734060,1.43
70,10042B660,18493,81AB17B60,3.79
31286,80B7F4330,247593,81B2451F0,15.22
5617,80423EB60,145650,81B9A5AF0,20.14
225862,80FD7C080,36830,81C0B0A70,30.2
216796,814824340,216796,814824340,16.6
12204,800FAD501,12204,800FAD500,3.0
12204,800FAD501,12204,800FAD500,1.18
12204,800FAD501,12204,800FAD500,0.07
12204,800FAD501,12204,800FAD500,0.06
1231,80010C4C0,11047,800953570,31.43
20,800A415B0,21566,800AE8C00,39.95
1217,800AEAEC0,1812,800BAB4C0,46.2
1217,800AEAEC0,1812,800BAB4C0,4.06
1217,800AEAEC0,1812,800BAB4C0,12.6
1422,8006D1FC0,21414,800C3B470,46.8
2860,800554E20,2196,800CC2680,34.95
531,800C11370,1120,800B99120,46.75
1217,80018B2E0,11968,800FE3600,44.57
1217,80018B2E0,11968,800FE3600,28.9
1217,80018B2E0,11968,800FE3600,2.36
12,800391770,12,801134F50,42.52
1639,80090A930,1394,80120BBC0,22.61
1639,80090A930,1394,80120BBC0,36.17
1639,80090A930,1394,80120BBC0,6.18
1639,80090A930,1394,80120BBC0,2.1
1639,80090A930,1394,80120BBC0,14.05
1639,80063E370,22435,8014D2610,19.68
1639,80063E370,22435,8014D2610,5.73
224,800114030,1439,801567DB0,5.97
224,800114030,1439,801567DB0,4.36
11,800B48E50,21260,8015D3870,16.07
11,800B48E50,21260,8015D3870,3.97
1291,800A45350,22364,8015DAA80,28.5
1231,8001CFA80,12966,8017D7630,14.47
1231,8001CFA80,12966,8017D7630,13.43
2175,8010C3EC0,3533,8017F2810,11.28
1439,800904880,22547,801B72C70,31.82
1217,80022DF60,22031,801304F90,44.37
2368,8010FFCE0,24317,80212E040,35.96
2368,8010FFCE0,24317,80212E040,19.15
20,8002972C0,1812,802209050,44.94
11,80190A7A0,2545,80253D4C0,29.64
11,80085A1E0,15786,802A42840,42.09
3202,802AF23F0,22364,802DEEA90,36.49
21260,8009FCAC0,3100,802EF7DB0,43.89
11047,802160720,6314,80319E8B0,9.43
70,10042B660,16263,80335AD10,41.11
70,10042B660,16263,80335AD10,2.27
22661,801EF2C00,394,804219780,17.24
3100,801509EB0,24317,80427FD20,28.52
1439,8014C4220,22435,8043D9EA0,9.31
1439,8014C4220,22435,8043D9EA0,0.99
21566,80142A040,6314,804841A00,14.0
1889,8020B44E0,24950,804AD0A60,32.83
1889,8020B44E0,24950,804AD0A60,45.07
1889,8020B44E0,24950,804AD0A60,18.03
11880,804A96F50,3389,804C5AE50,14.42
224,802E2C8A0,27234,804C860D0,3.42
2860,8008CD0E0,2368,804D22360,1.67
2860,8013823E0,11046,805437AF0,22.48
3533,803EAAAD0,110856,805546CB0,7.51
2368,8028EAA50,14408,805820520,21.52
211374,805DB1C30,4187,80612DDA0,41.56
3533,80496D380,21260,8061B8BC0,16.52
2545,804D37D50,22435,806914E80,41.13
2545,804D37D50,22435,806914E80,27.23
12,800C3D920,1394,8069FDC40,39.81
13125,8015FC9B0,1231,8070C0D50,39.39
13474,805EBB620,119593,807597970,4.35
1,8009AF720,115114,807AE5970,15.12
3202,80192BC50,14595,807BD8EF0,40.76
23410,805FACD10,218072,808264B10,36.58
1,80132E300,215514,8082ED1F0,33.54
12592,805CA8750,114721,8083EF260,17.94
12592,805CA8750,114721,8083EF260,36.15
23319,807B13670,13125,808A57590,31.54
1639,80127C8C0,13474,80943B690,41.92
2175,8040E1DE0,2368,809A1B1F0,27.54
70,10042B660,13703,809AE8F60,31.14
70,10042B660,13703,809AE8F60,31.57
113002,80707DD80,26015,809C46F00,15.79
24633,80237E940,8488,80A640640,6.84
22547,8036DD8C0,118536,80AB8F440,11.86
216093,8064C7DB0,115966,80AD07DE0,41.74
216093,8064C7DB0,115966,80AD07DE0,32.09
531,8049419A0,12204,80AFBECC0,48.25
1422,800520630,211374,80B39C1F0,33.27
1639,8011643C0,1889,80BE285A0,49.39
10488,8042B1B50,21393,80BF581C0,6.24
10488,8042B1B50,21393,80BF581C0,42.01
27234,8082424A0,226660,80C646850,41.59
1812,80A55E440,215456,80C8D9E40,16.8
1639,80086B590,210472,80CA46090,17.09
24633,8075553D0,232523,80362C4F0,38.8
70,10042B660,226660,80D0D7E30,38.37
1,80787B050,216093,80D0E5E20,27.58
28625,806C7E5C0,224231,80D0FEAD0,1.9
28625,806C7E5C0,224231,80D0FEAD0,5.46
113317,806155FA0,11671,80D58A8B0,37.43
18990,80BF9B0C0,119927,80D86DF70,26.42
18990,80BF9B0C0,119927,80D86DF70,41.11
70,10042B660,215514,80DA52C20,28.69
211374,807FA2B90,226851,80DAA3370,30.41
211374,807FA2B90,226851,80DAA3370,13.31
229026,80CFBCC20,8801,80DAF8980,49.42
18081,806136630,8106,80DB58B00,43.12
1889,80480B160,16679,80DBD9CC0,43.11
26179,809E8F560,27175,80E8DEE40,17.95
13243,805251560,226151,80E956090,12.97
13243,805251560,226151,80E956090,0.66
13243,805251560,226151,80E956090,0.9
13125,80DFDE7C0,18493,80E9C63E0,46.78
22031,802A3C110,135650,80EA1AFA0,12.51
349,800A9B750,23571,80EA9BA40,28.05
6045,80B2EF050,137074,80EAF9320,36.19
6045,80B2EF050,137074,80EAF9320,27.67
18081,805FEA2D0,219788,80EE89F50,42.73
18081,805FEA2D0,219788,80EE89F50,46.94
124682,80D8B9C00,25443,80EFDF2A0,42.0
15355,80F5EC260,16262,80F691EA0,24.3
28865,80B2058A0,131099,810132E10,34.28
28865,80B2058A0,131099,810132E10,44.07
70,10042B660,28625,810CB5360,18.1
216492,80E1F2390,11337,8110806F0,5.91
216492,80E1F2390,11337,8110806F0,5.66
15284,807C001C0,126413,81157FB30,39.1
15284,807C001C0,126413,81157FB30,30.42
116473,809EF11A0,228752,8118E6B20,31.07
116473,809EF11A0,228752,8118E6B20,16.88
3718,805D048C0,244080,811B68A20,48.26
70,10042B660,128110,811C28F60,42.27
70,10042B660,128110,811C28F60,42.0
3597,8030E0980,233345,81215AC60,10.68
3597,8030E0980,233345,81215AC60,5.09
70,10042B660,128019,8124E6A50,14.26
2368,8014980E0,126631,81271D040,31.12
2368,8014980E0,126631,81271D040,42.86
212730,807151C70,215766,8127FD950,42.23
212730,807151C70,215766,8127FD950,17.28
212996,8068FFE60,21828,812840140,35.31
20,809DF8760,27234,8128C13D0,3.6
20,809DF8760,27234,8128C13D0,15.87
118314,8071C9530,3100,812AB1DD0,27.03
15194,805B21D20,1889,812BF6AB0,36.44
15194,805B21D20,1889,812BF6AB0,6.59
15786,80333FEE0,234680,812D8A3D0,29.31
1639,804808AB0,232406,812FFD000,1.54
8318,8074B42C0,23571,81332A270,6.6
8318,8074B42C0,23571,81332A270,3.27
31363,80BF5EFE0,229026,8138C80F0,8.16
31363,80BF5EFE0,229026,8138C80F0,27.19
31363,80BF5EFE0,229026,8138C80F0,1.6
11265,808282D00,15640,813B0E4B0,39.37
394,8024AE890,53942,81429D0A0,12.46
394,8024AE890,53942,81429D0A0,7.3
20592,8114EFA80,115128,81447CBA0,22.38
22547,80A247DB0,241912,8147A2DE0,49.61
15786,807333360,127980,814AB4DC0,25.9
26179,806A864E0,238219,815244040,41.48
26179,806A864E0,238219,815244040,39.39
14133,807540860,239457,81524FA40,31.6
70,10042B660,16456,81532CB90,11.31
3533,809A72020,142059,815985160,0.95
3533,809A72020,142059,815985160,0.65
23410,81320C3F0,143569,8160D15F0,49.37
30562,80B6634F0,31188,81651A660,15.31
30562,80B6634F0,31188,81651A660,8.49
21939,80A9EEBB0,115943,816AAFE00,3.55
21939,80A9EEBB0,115943,816AAFE00,23.67
215107,80DA32690,22432,816AF7250,16.79
215107,80DA32690,22432,816AF7250,29.23
70,10042B660,116473,816D7C160,0.18
70,10042B660,36830,816D7E0B0,32.95
70,10042B660,36830,816D7E0B0,19.75
70,10042B660,137074,816E6E6A0,3.23
22661,8013EDF00,10416,816EDCFF0,32.15
70,10042B660,137564,816FC4500,9.54
70,10042B660,137564,816FC4500,12.57
1217,802207D00,215191,817052C60,12.46
1217,802207D00,215191,817052C60,9.12
1217,802207D00,215191,817052C60,7.28
1217,802207D00,215191,817052C60,4.54
212730,80716D790,162225,817484EB0,1.81
212730,80716D790,162225,817484EB0,0.46
226660,807E41F20,214107,81769E910,30.99
217073,806A5E130,18890,8181F6DA0,1.62
217073,806A5E130,18890,8181F6DA0,1.33
217073,806A5E130,18890,8181F6DA0,0.18
70,10042B660,218072,80C742660,34.76
8318,80629E710,160417,8182F43C0,30.8
1291,800A96850,217862,818470AE0,42.49
70,10042B660,11047,8185F8910,37.88
21547,816ABC7E0,1439,81864E100,8.5
21547,816ABC7E0,1439,81864E100,7.75
11046,8029858F0,237253,818B2F630,29.28
11046,8029858F0,237253,818B2F630,4.31
11046,8029858F0,237253,818B2F630,12.18
5617,8125512C0,252222,818C69B80,48.09
17831,816AEF810,21130,818CE2670,14.9
122996,8142AAAD0,240242,819D235B0,49.12
8318,80380C640,117916,819DB8E00,29.21
8318,80380C640,117916,819DB8E00,17.68
8318,80380C640,117916,819DB8E00,34.47
11495,81388A100,37022,819E037D0,45.48
70,10042B660,215107,81A5E2A80,30.43
70,10042B660,215107,81A5E2A80,49.25
35145,8182BE2E0,234933,81A623C60,48.22
13354,8014D32F0,139974,81ADC52D0,14.65
11265,80271A7E0,227876,81B080830,49.56
21939,81795B000,43863,81B275A00,21.4
256594,8163D4F50,239632,81B9F5160,8.69
256594,8163D4F50,239632,81B9F5160,8.71
215278,805A40930,22086,81BA30AA0,19.35
267983,81251BCB0,146538,81C15FCB0,38.95
11495,800A0D0B0,11495,800A0D0B0,37.08
2692,8016A79D0,2692,8016A79D0,49.25
20,80010B000,12,800417FF0,26.29
394,8002235B0,20,80056D150,23.26
70,10042B660,21260,80081F040,22.12
70,10042B660,21260,80081F040,2.9
12,80042D7D0,20,8008549F0,22.84
531,800450630,11255,800B6A3A0,17.49
531,800450630,11255,800B6A3A0,8.84
531,800450630,11255,800B6A3A0,24.53
20,8002CBEA0,22031,800C5C1D0,36.49
70,10042B660,22661,801101680,24.15
70,10042B660,22661,801101680,18.36
2860,800538A30,1439,801147210,12.33
70,10042B660,20,8011902E0,45.05
12592,801309590,12204,801320CB0,30.48
12592,801309590,12204,801320CB0,1.21
1812,800CAF3F0,2196,801458550,37.27
11046,8009BC100,2692,80159EF00,6.84
22890,801585BE0,2545,801647420,26.62
22031,800E58EE0,21828,80184EAC0,45.73
394,8003682A0,13125,801909330,36.65
21393,801565E70,24216,801C1E400,40.13
70,10042B660,1231,802479720,37.7
22224,80146ACF0,22481,802516390,26.93
22224,80146ACF0,22481,802516390,30.87
23319,8013DF450,1439,802D603D0,21.93
23319,8013DF450,1439,802D603D0,8.16
23319,8013DF450,1439,802D603D0,2.65
23319,8013DF450,1439,802D603D0,0.57
23319,8013DF450,1439,802D603D0,1.1
70,10042B660,22595,8030ED920,41.68
1422,801B9B030,2196,80347D430,21.2
1422,801B9B030,2196,80347D430,18.22
11701,8012A1290,16263,803742B40,28.09
1422,801AC3960,11,80380DFA0,28.44
1422,801AC3960,11,80380DFA0,18.11
70,10042B660,22031,8042477A0,13.53
70,10042B660,2692,80478F050,30.31
70,10042B660,12966,8047FF7A0,11.69
19182,803C4A1A0,20,8048F48A0,22.22
19182,803C4A1A0,20,8048F48A0,17.99
23041,802088790,18840,804C854F0,10.84
11047,8011D27D0,113016,804D15460,43.1
224,800A9B410,6809,8055368F0,36.46
22435,8030F42E0,113016,8056AC9E0,2.86
22435,8030F42E0,113016,8056AC9E0,7.97
21393,800E38F20,24523,8056E2E70,10.81
28102,80582A270,5033,80586E7C0,2.27
1217,80121B6B0,6045,80600E930,23.66
3718,8043AB780,210700,80615A1C0,40.5
1277,802F877E0,217717,806BB50F0,18.29
70,10042B660,18747,80788F980,13.49
116648,8062D57A0,11671,807EC4360,40.74
116648,8062D57A0,11671,807EC4360,6.82
116648,8062D57A0,11671,807EC4360,3.96
20,8001F7D60,22481,80860EF50,36.8
2860,80138D540,22435,808DF5570,38.55
210472,806246AE0,118314,80909FAF0,33.07
70,10042B660,119927,809104E10,22.22
22185,805C9FD00,2368,80917AA80,26.34
8488,80362E200,21939,8094EF920,35.97
118699,807C764D0,24438,80959AA40,32.25
11661,807DC2520,21260,80961CA00,7.95
11661,807DC2520,21260,80961CA00,45.74
1291,800CC6DD0,5617,809708140,17.49
3653,8066B28F0,122996,80927BFB0,21.33
28625,8069EE6F0,24216,809FE6550,18.64
16456,802A40170,110777,80A405200,5.82
10416,807CC28F0,217226,807BE4960,5.45
10416,807CC28F0,217226,807BE4960,4.26
3440,8061BFD40,114721,80A53EBE0,24.13
11495,801CA4490,2175,80A65FBE0,47.57
111913,808021230,226659,80A9EDAC0,31.95
23,8081C4D10,3440,80B8F8530,1.46
70,10042B660,3597,80BA2EE80,9.66
70,10042B660,2545,80BB402A0,47.6
70,10042B660,2545,80BB402A0,19.83
2692,80100D120,31373,80C31F410,28.44
2692,80100D120,31373,80C31F410,44.47
22661,80B9B81D0,24633,80C31F820,9.07
29158,80798AA10,25463,80C4F5170,17.23
22890,801585BE0,131787,80C84A7F0,48.01
26179,8050E0960,223113,80CC7E2C0,40.95
1394,8004F2770,212518,80CD64410,29.36
13354,80B618B60,227639,80CE72670,13.06
70,10042B660,125980,80D04D720,31.16
70,10042B660,125980,80D04D720,3.89
15786,8058F63A0,23760,80D06ABA0,2.21
15786,8058F63A0,23760,80D06ABA0,8.1
14408,80B1545F0,28102,80D1C0C30,29.64
14408,80B1545F0,28102,80D1C0C30,1.36
4894,8024CECA0,31730,80D2C4550,10.45
6314,80A02A160,28195,80D417E80,37.46
6314,80A02A160,28195,80D417E80,10.52
